,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
282,양양군,여자,45 - 49세,881.0,887.5,885.0,881.0,873.5
283,양양군,여자,50 - 54세,1109.5,1037.0,1008.0,1006.0,1009.5
284,양양군,여자,55 - 59세,1390.5,1401.5,1373.5,1354.5,1341.0
285,양양군,여자,60 - 64세,1213.0,1292.5,1360.5,1414.5,1452.5
286,양양군,여자,65 - 69세,925.5,945.5,1000.0,1080.0,1202.0
287,양양군,여자,70 - 74세,1082.0,1065.0,1036.5,995.0,944.5
288,양양군,여자,75 - 79세,884.5,931.5,981.0,1011.0,1026.5
289,양양군,여자,80 - 84세,539.0,592.5,646.0,695.5,745.5
290,양양군,여자,85 - 89세,310.0,318.0,331.0,348.5,378.0
291,양양군,여자,90 - 94세,164.0,170.0,180.0,189.5,193.0
292,양양군,여자,95 - 99세,40.0,39.5,42.0,49.5,58.5
293,양양군,여자,100세 이상,6.0,7.5,7.5,8.0,10.0
294,영월군,여자,0 - 4세,423.5,396.0,375.5,357.0,337.0
295,영월군,여자,5 - 9세,562.5,563.0,532.0,501.0,475.0
296,영월군,여자,10 - 14세,683.5,645.0,621.5,581.0,552.5
297,영월군,여자,15 - 19세,983.5,949.0,923.5,880.0,815.5
298,영월군,여자,20 - 24세,938.5,933.5,937.0,923.0,880.5
299,영월군,여자,25 - 29세,642.0,636.5,609.5,569.0,541.0
300,영월군,여자,30 - 34세,701.5,645.5,606.5,582.5,547.5
301,영월군,여자,35 - 39세,854.0,849.0,842.5,798.5,741.5
302,영월군,여자,40 - 44세,1120.5,1064.0,999.0,920.0,872.5
303,영월군,여자,45 - 49세,1349.0,1320.5,1285.5,1254.0,1208.0
304,영월군,여자,50 - 54세,1558.5,1508.0,1485.0,1493.5,1483.0
305,영월군,여자,55 - 59세,2013.5,2068.0,2041.5,1945.5,1824.5
306,영월군,여자,60 - 64세,1742.0,1823.0,1887.0,1976.5,2068.0
307,영월군,여자,65 - 69세,1328.0,1387.5,1465.5,1536.5,1632.0
308,영월군,여자,70 - 74세,1435.0,1346.5,1286.0,1246.5,1235.0
309,영월군,여자,75 - 79세,1360.0,1438.5,1479.5,1458.0,1405.5
310,영월군,여자,80 - 84세,862.0,909.0,966.0,1019.0,1075.0
311,영월군,여자,85 - 89세,410.0,436.5,478.5,538.0,583.5
312,영월군,여자,90 - 94세,138.0,142.0,151.0,168.0,193.0
313,영월군,여자,95 - 99세,33.0,37.0,38.5,39.5,40.0
314,영월군,여자,100세 이상,7.0,8.5,8.5,9.0,10.5
315,정선군,여자,0 - 4세,527.0,466.0,406.5,369.5,349.5
316,정선군,여자,5 - 9세,646.5,633.5,594.5,563.0,527.0
317,정선군,여자,10 - 14세,649.5,629.0,620.0,613.5,601.0
318,정선군,여자,15 - 19세,897.0,856.5,791.5,720.0,656.0
319,정선군,여자,20 - 24세,778.0,751.5,751.5,741.0,711.0
320,정선군,여자,25 - 29세,751.0,701.0,619.0,555.5,524.0
321,정선군,여자,30 - 34세,836.0,748.5,678.5,635.0,595.5
322,정선군,여자,35 - 39세,971.0,938.0,908.5,860.5,786.0
323,정선군,여자,40 - 44세,1053.5,1036.5,1003.5,973.0,953.5
324,정선군,여자,45 - 49세,1247.5,1206.5,1159.5,1129.0,1104.0
325,정선군,여자,50 - 54세,1509.0,1410.5,1383.0,1393.0,1387.0
326,정선군,여자,55 - 59세,1989.5,2028.0,1973.0,1878.5,1763.0
327,정선군,여자,60 - 64세,1555.5,1632.0,1720.5,1827.5,1939.0
328,정선군,여자,65 - 69세,1262.5,1307.5,1345.5,1375.5,1447.5
329,정선군,여자,70 - 74세,1314.5,1247.0,1201.5,1173.5,1180.0
330,정선군,여자,75 - 79세,1152.0,1222.5,1279.0,1274.5,1249.5
331,정선군,여자,80 - 84세,723.5,760.0,790.0,851.5,910.5
332,정선군,여자,85 - 89세,366.5,385.5,407.5,430.0,468.0
333,정선군,여자,90 - 94세,141.0,165.0,177.0,179.5,188.0
334,정선군,여자,95 - 99세,28.0,27.5,36.0,46.0,53.5
335,정선군,여자,100세 이상,3.5,4.0,6.0,7.0,8.0
336,철원군,여자,0 - 4세,931.5,900.5,857.0,835.0,822.0
337,철원군,여자,5 - 9세,949.5,915.5,874.5,846.0,844.5
338,철원군,여자,10 - 14세,1063.5,996.0,942.5,908.0,865.0
339,철원군,여자,15 - 19세,1282.5,1247.0,1178.5,1090.5,1020.0
340,철원군,여자,20 - 24세,1156.0,1118.0,1113.0,1079.5,1036.0
341,철원군,여자,25 - 29세,1030.5,1071.5,1059.5,1042.0,1033.5
342,철원군,여자,30 - 34세,1167.5,1072.0,1016.0,1001.5,986.0
343,철원군,여자,35 - 39세,1380.5,1341.0,1289.0,1230.0,1150.0
344,철원군,여자,40 - 44세,1477.0,1414.0,1357.0,1285.5,1244.5
345,철원군,여자,45 - 49세,1576.5,1557.5,1515.0,1483.5,1431.0
346,철원군,여자,50 - 54세,1735.0,1675.0,1644.5,1624.0,1596.5
347,철원군,여자,55 - 59세,1920.5,1940.0,1929.0,1893.0,1815.0
348,철원군,여자,60 - 64세,1563.0,1676.0,1760.5,1838.5,1886.0
349,철원군,여자,65 - 69세,1260.0,1220.0,1229.0,1289.0,1402.0
350,철원군,여자,70 - 74세,1484.0,1408.5,1357.0,1304.5,1251.5
351,철원군,여자,75 - 79세,1234.0,1338.0,1411.0,1421.5,1395.5
352,철원군,여자,80 - 84세,664.0,724.5,777.5,861.5,959.5
353,철원군,여자,85 - 89세,414.0,406.5,395.5,393.5,406.5
354,철원군,여자,90 - 94세,137.5,147.0,173.5,207.5,227.5
355,철원군,여자,95 - 99세,37.5,35.0,34.0,39.5,46.0
356,철원군,여자,100세 이상,3.0,6.5,10.0,9.0,7.0
