,sigungu,성별,연령별,2016 년,2017 년,2018 년,2019 년,2020 년
301,영월군,남자,35 - 39세,1000.5,979.5,976.5,942.0,876.5
302,영월군,남자,40 - 44세,1397.0,1337.0,1242.5,1129.5,1067.0
303,영월군,남자,45 - 49세,1775.0,1753.0,1723.0,1637.0,1507.0
304,영월군,남자,50 - 54세,1948.0,1879.5,1845.5,1859.5,1888.5
305,영월군,남자,55 - 59세,2216.0,2277.5,2287.5,2244.0,2169.0
306,영월군,남자,60 - 64세,1813.5,1969.5,2107.5,2246.5,2337.5
307,영월군,남자,65 - 69세,1266.5,1341.0,1448.5,1535.5,1695.0
308,영월군,남자,70 - 74세,1170.5,1134.5,1140.0,1165.0,1165.5
309,영월군,남자,75 - 79세,1001.0,1061.0,1082.0,1041.5,1012.5
310,영월군,남자,80 - 84세,437.0,492.5,557.0,638.5,706.0
311,영월군,남자,85 - 89세,156.0,160.0,164.0,175.5,214.0
312,영월군,남자,90 - 94세,56.5,59.5,60.5,59.5,60.0
313,영월군,남자,95 - 99세,10.0,12.5,11.5,14.0,19.5
314,영월군,남자,100세 이상,3.5,3.0,2.0,2.5,3.5
315,정선군,남자,0 - 4세,556.0,510.0,460.5,419.5,377.0
316,정선군,남자,5 - 9세,670.0,658.5,642.5,612.0,562.5
317,정선군,남자,10 - 14세,689.5,642.5,637.5,629.0,627.5
318,정선군,남자,15 - 19세,963.0,926.0,873.5,808.5,730.5
319,정선군,남자,20 - 24세,983.5,959.0,937.5,923.0,897.5
320,정선군,남자,25 - 29세,884.5,839.5,801.5,763.5,736.5
321,정선군,남자,30 - 34세,1050.0,948.5,874.5,837.0,784.5
322,정선군,남자,35 - 39세,1313.5,1262.0,1213.5,1118.5,1009.5
323,정선군,남자,40 - 44세,1530.0,1453.5,1395.5,1313.5,1246.0
324,정선군,남자,45 - 49세,1756.0,1754.0,1701.5,1661.0,1643.0
325,정선군,남자,50 - 54세,1788.0,1734.5,1733.0,1779.5,1817.5
326,정선군,남자,55 - 59세,2183.0,2193.5,2171.5,2103.0,1988.0
327,정선군,남자,60 - 64세,1704.0,1846.0,1979.5,2122.5,2248.0
328,정선군,남자,65 - 69세,1164.0,1202.5,1269.0,1341.0,1502.5
329,정선군,남자,70 - 74세,1141.5,1106.5,1066.0,1068.5,1065.5
330,정선군,남자,75 - 79세,802.0,868.0,929.0,940.5,923.0
331,정선군,남자,80 - 84세,362.5,393.0,427.0,468.0,524.5
332,정선군,남자,85 - 89세,106.0,114.5,128.5,144.0,169.0
333,정선군,남자,90 - 94세,46.5,46.0,43.0,42.5,40.5
334,정선군,남자,95 - 99세,8.5,8.5,10.5,14.0,17.0
335,정선군,남자,100세 이상,0.0,0.5,0.5,1.0,1.5
336,철원군,남자,0 - 4세,968.5,907.5,875.0,866.5,849.0
337,철원군,남자,5 - 9세,1047.5,1004.5,946.0,909.0,889.0
338,철원군,남자,10 - 14세,1094.0,1054.5,1032.0,988.0,941.5
339,철원군,남자,15 - 19세,1438.5,1378.5,1296.0,1202.5,1096.5
340,철원군,남자,20 - 24세,2888.0,2496.0,2259.0,2084.0,1865.5
341,철원군,남자,25 - 29세,2188.5,2304.0,2306.5,2160.0,2040.0
342,철원군,남자,30 - 34세,1521.5,1435.5,1356.0,1335.0,1324.0
